author_id	full_name	first_name	n_pubs	gender	discipline
34545508	destain, mf	marie-france	47	f	AGRICULTURE AND FOOD SCIENCE
34559730	knoop, c	christiane	106	f	CLINICAL MEDICINE
34584330	de swert, lfa	liliane	11	f	CLINICAL MEDICINE
36010495	quinet, o	olivier	27	m	CHEMISTRY AND CHEMICAL ENGINEERING
36061271	bauwens, w	willy	43	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
36119195	degeest, g	gisele	17	f	BASIC LIFE SCIENCES
36149454	heynderickx, gj	geraldine j.	72	f	CHEMISTRY AND CHEMICAL ENGINEERING
36197343	van winckel, h	hans	191	m	ASTRONOMY AND ASTROPHYSICS
38024315	colinet, p	pierre	76	m	PHYSICS AND MATERIALS SCIENCE
39895032	coquette, a	alain	10	m	CLINICAL MEDICINE
40052314	takieddine, m	mazen	5	m	CLINICAL MEDICINE
40059802	termonia, p	piet	44	m	EARTH SCIENCES AND TECHNOLOGY
41840296	de bocarme, tv	thierry visart	57	m	CHEMISTRY AND CHEMICAL ENGINEERING
41885013	verschueren, k	karine	89	f	PSYCHOLOGY
41888496	van kerschaver, e	emmanuel	16	m	PHYSICS AND MATERIALS SCIENCE
45183124	ghysel, p	pierre	2	m	EARTH SCIENCES AND TECHNOLOGY
45208996	verset, g	gontran	15	m	CLINICAL MEDICINE
45320100	scheerlinck, n	nico	53	m	AGRICULTURE AND FOOD SCIENCE
46813153	bachert, c	claus	647	m	CLINICAL MEDICINE
46847209	abramowicz, d	daniel	293	m	CLINICAL MEDICINE
46848281	coomans, c	christien	11	f	BASIC LIFE SCIENCES
46861224	brau, f	fabian	69	m	PHYSICS AND MATERIALS SCIENCE
46862453	louage, dh	dries h.	9	m	BIOMEDICAL SCIENCES
46862703	bollen, m	mathieu	220	m	BASIC LIFE SCIENCES
46903508	bourgain, c	claire	82	f	CLINICAL MEDICINE
46929494	schroyens, w	walter	26	m	PSYCHOLOGY
48618815	lacor, p	patrick	59	m	CLINICAL MEDICINE
48682609	hoebeke, p	piet	260	m	CLINICAL MEDICINE
48689575	willems, pj	patrick j.	261	m	BASIC LIFE SCIENCES
48689586	willems, p	peter	5	m	PHYSICS AND MATERIALS SCIENCE
48770767	poppe, k	kris	59	m	CLINICAL MEDICINE
50590587	germaux, ma	marie-anne	3	f	CLINICAL MEDICINE
50599636	van goethem, g	georges	14	m	ENERGY SCIENCE AND TECHNOLOGY
245333	heinrichs, b	benoit	71	m	CHEMISTRY AND CHEMICAL ENGINEERING
637391	de coninck, p	peter	15	m	CLINICAL MEDICINE
672376	cataldo, d	didier	94	m	CLINICAL MEDICINE
2200350	van cutsem, p	pierre	64	m	BIOLOGICAL SCIENCES
3599525	biltereyst, d	daniel	2	m	INFORMATION AND COMMUNICATION SCIENCES
3626701	claes, m	marleen	5	f	CLINICAL MEDICINE
3699583	gilmont, jf	jean-francois	306	m	HISTORY, PHILOSOPHY AND RELIGION
3734572	de smet, c	charles	51	m	BASIC LIFE SCIENCES
3746879	le bon, o	olivier	64	m	CLINICAL MEDICINE
3799198	van eygen, k	koen	22	m	CLINICAL MEDICINE
3818761	froidmont, e	eric	31	m	AGRICULTURE AND FOOD SCIENCE
5314775	hols, p	pascal	117	m	BASIC LIFE SCIENCES
5332791	de schryver, a	antoon	40	m	CLINICAL MEDICINE
5407052	remiche, ma	marie-ange	13	f	COMPUTER SCIENCES
6828623	de bolle, x	xavier	80	m	BASIC LIFE SCIENCES
8877439	van den haute, p	peter	78	m	EARTH SCIENCES AND TECHNOLOGY
8896566	goosse, h	hugues	152	m	EARTH SCIENCES AND TECHNOLOGY
8950582	van maldeghem, h	hendrik	154	m	MATHEMATICS
8958595	desmond, w	william	12	m	HISTORY, PHILOSOPHY AND RELIGION
9006366	tytgat, m	michel h. g.	857	m	PHYSICS AND MATERIALS SCIENCE
10817948	vingerhoets, g	guy	129	m	BIOMEDICAL SCIENCES
10873918	vancauwenberge, jr	jean-remy	16	m	CLINICAL MEDICINE
10891266	allaerts, w	wilfried	27	m	CLINICAL MEDICINE
10911004	lefere, p	philippe	35	m	BIOMEDICAL SCIENCES
12576761	muraille, e	eric	52	m	BIOMEDICAL SCIENCES
12633556	van damme, ejm	els j. m.	445	f	BASIC LIFE SCIENCES
12654891	matricali, ga	giovanni a.	39	m	CLINICAL MEDICINE
12709900	zimanyi, e	esteban	22	m	COMPUTER SCIENCES
12714105	arickx, f	frans	41	m	PHYSICS AND MATERIALS SCIENCE
14431134	oddens, bj	bjorn j.	34	m	CLINICAL MEDICINE
14510511	dejonghe, w	winnie	53	f	BASIC LIFE SCIENCES
14516820	willenz, p	philippe	32	m	BASIC LIFE SCIENCES
14565109	jaivenois, mf	marie france	7	f	CLINICAL MEDICINE
14573165	clarysse, b	bart	43	m	MANAGEMENT AND PLANNING
14585065	michiels, k	karla	2	f	BIOMEDICAL SCIENCES
16252101	de tullio, p	pascal	137	m	BASIC MEDICAL SCIENCES
16278448	paemeleire, k	koen	105	m	CLINICAL MEDICINE
16280970	abs, m	michel	13	m	PHYSICS AND MATERIALS SCIENCE
16299104	wellens, f	francis	119	m	CLINICAL MEDICINE
16406439	delwiche, j	jacques	83	m	PHYSICS AND MATERIALS SCIENCE
16444743	debrabander, dl	daniel l.	102	m	AGRICULTURE AND FOOD SCIENCE
16453285	ramaekers, vt	vincent	88	m	CLINICAL MEDICINE
17617834	de rycke, r	riet	136	f	BASIC LIFE SCIENCES
17649104	goethals, b	bart	25	m	COMPUTER SCIENCES
17757325	pirard, jp	jean-paul	192	m	CHEMISTRY AND CHEMICAL ENGINEERING
17815785	maes, g	guido	132	m	CHEMISTRY AND CHEMICAL ENGINEERING
17828521	martins, jc	jose c.	178	m	CHEMISTRY AND CHEMICAL ENGINEERING
17833983	gossuin, y	yves	48	m	PHYSICS AND MATERIALS SCIENCE
19617246	flamand, v	veronique	69	f	BIOMEDICAL SCIENCES
19617446	deprest, j	jan	677	m	CLINICAL MEDICINE
19651049	defoor, j	johan	24	m	CLINICAL MEDICINE
19658458	decorte, r	ronny	66	m	BASIC LIFE SCIENCES
23596618	dewulf, j	jo	229	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
23634147	cunin, r	raymond	61	m	BASIC LIFE SCIENCES
23653749	hassan, ba	bassem a.	134	m	BASIC LIFE SCIENCES
25475173	somers, t	thomas	87	m	CLINICAL MEDICINE
25609802	inze, d	dirk	515	m	BASIC LIFE SCIENCES
25627786	de clercq, k	kris	116	m	CLINICAL MEDICINE
27244457	delplancke, mp	marie-paule	32	f	PHYSICS AND MATERIALS SCIENCE
27280253	gadisseur, a	alain	101	m	CLINICAL MEDICINE
27382294	van grunsven, la	leo a.	147	m	CLINICAL MEDICINE
29118050	schelkens, p	peter	64	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
29216118	gartner, a	annette	25	f	BASIC LIFE SCIENCES
32364296	desmet, p	patrick	60	m	BASIC LIFE SCIENCES
32384091	hans, mf	marie-france	21	f	CLINICAL MEDICINE
32482020	zalcman, m	marc	36	m	CLINICAL MEDICINE
34119908	vreven, j	jose	29	m	CLINICAL MEDICINE
35840638	aelterman, w	wim	16	m	CHEMISTRY AND CHEMICAL ENGINEERING
35948041	matot, jp	jean-paul	3	m	CLINICAL MEDICINE
37373338	marien, p	peter	158	m	CLINICAL MEDICINE
37402997	andre, hm	henri marc	36	m	BIOLOGICAL SCIENCES
37440465	lootens, p	peter	31	m	BIOLOGICAL SCIENCES
37509178	cheramy-bien, jp	jean-paul	17	m	CLINICAL MEDICINE
39345142	berre, j	jacques	72	m	CLINICAL MEDICINE
39399108	oualim, em	el mostafa	12	m	PHYSICS AND MATERIALS SCIENCE
39421393	van roy, s	sandra	24	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
41223851	offner, f	fritz	303	m	CLINICAL MEDICINE
42661366	gantois, i	ilse	36	f	BIOMEDICAL SCIENCES
42675202	cornet, a	anne m.	12	f	CLINICAL MEDICINE
42779161	vlietinck, r	robert	302	m	CLINICAL MEDICINE
42860403	claeys, m	magda	206	f	CHEMISTRY AND CHEMICAL ENGINEERING
44348833	vandendriessche, h	hilde	11	f	AGRICULTURE AND FOOD SCIENCE
44461823	vanassche, ja	jozef a.	41	m	BIOLOGICAL SCIENCES
44467889	holvoet, m	maureen	31	f	BASIC LIFE SCIENCES
44468300	de armas, hn	hector novoa	62	m	PHYSICS AND MATERIALS SCIENCE
46161865	de backer, a	antoine	22	m	CLINICAL MEDICINE
46169153	jacobs, g	geert	15	m	LANGUAGE AND LINGUISTICS
46317175	benhida, a	abdellah	18	m	CLINICAL MEDICINE
47968342	hubert, b	benoit	79	m	ASTRONOMY AND ASTROPHYSICS
47968935	peeters, v	veerle	20	f	CLINICAL MEDICINE
48112184	van lenthe, gh	g. harry	102	m	BASIC MEDICAL SCIENCES
48148627	dewettinck, k	koen	257	m	AGRICULTURE AND FOOD SCIENCE
49775651	thonart, p	philippe	336	m	BASIC LIFE SCIENCES
49902903	ameye, f	filip	45	m	CLINICAL MEDICINE
51150194	stockmans, i	ingrid	29	f	CLINICAL MEDICINE
51154674	van renterghem, l	lieve	18	f	CLINICAL MEDICINE
51237216	declerck, f	fred	166	m	CLINICAL MEDICINE
51237284	esser, o	olivier	13	m	MATHEMATICS
51313853	van craenenbroeck, k	kathleen	45	f	BASIC LIFE SCIENCES
51315132	boreux, jj	jean-jacques	15	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
51318640	borckmans, p	pierre	70	m	PHYSICS AND MATERIALS SCIENCE
51325324	kuijpers, b	bart	46	m	COMPUTER SCIENCES
51334452	gianello, p	pierre	250	m	CLINICAL MEDICINE
51342197	massin, c	claude	20	m	BIOLOGICAL SCIENCES
184097	declerck, saj	steven a. j.	92	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
738031	buchgraber, m	manuela	28	f	AGRICULTURE AND FOOD SCIENCE
827597	vanparijs, p	philippe	21	m	HISTORY, PHILOSOPHY AND RELIGION
8973619	totte, j	jozef	42	m	BIOMEDICAL SCIENCES
10343532	hermanns, jf	jean-francois	24	m	CLINICAL MEDICINE
10623575	martinot, jb	jean-benoit	58	m	CLINICAL MEDICINE
10645460	caufriez, a	anne	41	f	CLINICAL MEDICINE
11192031	corthals, p	paul	40	m	CLINICAL MEDICINE
11927765	verlinden, o	olivier	48	m	MECHANICAL ENGINEERING AND AEROSPACE
12505349	vanheeswijck, g	guido	23	m	HISTORY, PHILOSOPHY AND RELIGION
13849390	deliens, l	luc	369	m	CLINICAL MEDICINE
13860543	de paepe, p	pascale	25	f	CLINICAL MEDICINE
13862465	de ceulaer, g	geert	20	m	CLINICAL MEDICINE
14104729	van eetvelde, v	veerle	36	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
14381357	fontaine, d	david	40	m	CLINICAL MEDICINE
14381625	moens, l	luc	193	m	BASIC LIFE SCIENCES
18269420	becquevort, s	sylvie	33	f	EARTH SCIENCES AND TECHNOLOGY
18271049	coninx, k	karin	31	f	COMPUTER SCIENCES
18931450	goubet, f	florence	39	f	BASIC LIFE SCIENCES
19155380	coucke, p	paul j.	230	m	BASIC LIFE SCIENCES
19421176	jacques, pj	pascal j.	98	m	PHYSICS AND MATERIALS SCIENCE
20202116	sadzot, b	bernard	64	m	CLINICAL MEDICINE
20742589	lowyck, j	joost	7	m	EDUCATIONAL SCIENCES
20995592	fievez, l	laurence	42	f	BIOMEDICAL SCIENCES
21534425	vancangh, pj	paul	135	m	CLINICAL MEDICINE
22154100	lounis, n	nacer	50	m	BIOMEDICAL SCIENCES
22424179	schroeder, e	erwin	78	m	CLINICAL MEDICINE
22910665	de schutter, g	geert	139	m	CIVIL ENGINEERING AND CONSTRUCTION
23484912	van der veken, bj	benjamin j.	239	m	CHEMISTRY AND CHEMICAL ENGINEERING
24070334	gurne, o	olivier	38	m	CLINICAL MEDICINE
25261891	sibille, y	yves	86	m	CLINICAL MEDICINE
25554434	verstreken, p	patrik	101	m	BASIC LIFE SCIENCES
26282019	depraeter, c	claudine	28	f	CLINICAL MEDICINE
26462215	roche, n	nathalie	47	f	CLINICAL MEDICINE
26471114	liesnard, c	corinne	73	f	CLINICAL MEDICINE
27160277	vandewoestijne, s	sofie	17	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
27672127	nuydens, r	rony	84	m	BASIC LIFE SCIENCES
27892717	meurice, f	francois p.	11	m	CLINICAL MEDICINE
27897404	arnauts, s	sophia	15	f	PHYSICS AND MATERIALS SCIENCE
28855507	clarys, p	peter	133	m	CLINICAL MEDICINE
30849042	vermeire, e	etienne	22	m	CLINICAL MEDICINE
32048223	vandermeulen, d	dirk	85	m	COMPUTER SCIENCES
32765280	mommaerts, my	maurice y.	106	m	CLINICAL MEDICINE
34187944	schobbens, py	pierre-yves	31	m	COMPUTER SCIENCES
34385795	de maeght, s	stephane	19	m	CLINICAL MEDICINE
34395044	demotte, n	nathalie	14	f	CLINICAL MEDICINE
34402196	laszlo, p	pierre	194	m	CHEMISTRY AND CHEMICAL ENGINEERING
34402625	herens, c	christian	86	m	BASIC LIFE SCIENCES
35097461	suenaert, p	peter	21	m	CLINICAL MEDICINE
35106242	magez, s	stefan	98	m	CLINICAL MEDICINE
35394727	van den poel, d	dirk	88	m	COMPUTER SCIENCES
35575205	tienpont, b	bart	33	m	CHEMISTRY AND CHEMICAL ENGINEERING
37739258	casimir, g	georges j.	65	m	CLINICAL MEDICINE
38155666	meuffels, hjg	henk	9	m	BIOLOGICAL SCIENCES
38170356	de lepeleire, j	jan	67	m	CLINICAL MEDICINE
38180527	pouillon, v	valerie	11	f	BASIC LIFE SCIENCES
39093552	de spiegeleer, b	bart	191	m	BIOMEDICAL SCIENCES
39661819	deleu, m	magali	74	f	BASIC LIFE SCIENCES
39671354	vergari, a	anne	4	f	EARTH SCIENCES AND TECHNOLOGY
40179421	peretz, a	anne	85	f	CLINICAL MEDICINE
40496139	eyskens, b	benedicte	90	f	CLINICAL MEDICINE
41825397	lejon, v	veerle	83	f	CLINICAL MEDICINE
42321432	lakaye, b	bernard	70	m	BIOMEDICAL SCIENCES
43262780	broze, g	guy	5	m	CHEMISTRY AND CHEMICAL ENGINEERING
43263616	starkel, p	peter	131	m	CLINICAL MEDICINE
43283929	deforce, d	dieter	308	m	BASIC LIFE SCIENCES
44885560	navez, j	jacques	15	m	EARTH SCIENCES AND TECHNOLOGY
44888268	thomas, j	jose	45	m	CLINICAL MEDICINE
45654368	roovers, m	martine	39	f	BASIC LIFE SCIENCES
45873643	ehlermann, cd	claus-dieter	21	m	LAW AND CRIMINOLOGY
45880245	dath, jp	jean-pierre	22	m	CHEMISTRY AND CHEMICAL ENGINEERING
46935805	sansen, u	ugo	2	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
46945222	kittel, f	france	88	f	CLINICAL MEDICINE
48588801	gustin, p	pascal	189	m	CLINICAL MEDICINE
48895977	demeyer, i	ignace	13	m	CLINICAL MEDICINE
49058239	thas, ja	joseph a.	120	m	MATHEMATICS
50225914	beckers, jm	jean-marie	99	m	EARTH SCIENCES AND TECHNOLOGY
50245005	amyere, m	mustapha	18	m	BASIC LIFE SCIENCES
50573698	d'hooge, j	jan	331	m	CLINICAL MEDICINE
50576774	calders, t	toon	28	m	COMPUTER SCIENCES
50586984	misson, jp	jean-paul	40	m	CLINICAL MEDICINE
954886	vannechel, c	christian	5	m	CLINICAL MEDICINE
1151222	derom, e	eric	97	m	CLINICAL MEDICINE
1407851	van den bergh, m	michel	98	m	MATHEMATICS
2258215	galdermans, d	daniella	54	f	CLINICAL MEDICINE
2263288	cucu, d	dana	7	f	BASIC LIFE SCIENCES
2511636	maun, jc	jean-claude	8	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
2722655	zech, f	francis	43	m	CLINICAL MEDICINE
2762245	cuypers, se	stefaan e.	57	m	HISTORY, PHILOSOPHY AND RELIGION
3836950	van den brande, j	jan	45	m	CLINICAL MEDICINE
4138328	unger, jp	jean-pierre	50	m	CLINICAL MEDICINE
4890377	schoevaerdts, d	didier	19	m	HEALTH SCIENCES
5184910	goris, j	jozef	137	m	BASIC LIFE SCIENCES
5185010	durt, t	thomas	61	m	PHYSICS AND MATERIALS SCIENCE
6132699	wolfs, k	kris	21	m	CHEMISTRY AND CHEMICAL ENGINEERING
6395644	meire, f	francoise	86	f	CLINICAL MEDICINE
6413528	windisch, r	reiner	14	m	PHYSICS AND MATERIALS SCIENCE
6657839	vander heyden, y	yvan	243	m	CHEMISTRY AND CHEMICAL ENGINEERING
6668253	wijsen, j	jef	20	m	COMPUTER SCIENCES
6907330	reusens, b	brigitte	94	f	CLINICAL MEDICINE
7097872	compere, p	pierre	30	m	BIOLOGICAL SCIENCES
7104756	casteleyn, pp	pierre-paul	31	m	CLINICAL MEDICINE
7114966	snoeks, j	jos	64	m	BIOLOGICAL SCIENCES
7882034	ryngaert, a	annemie	16	f	BASIC LIFE SCIENCES
7889865	dydewalle, g	gery	105	m	PSYCHOLOGY
8641586	bons, aj	anton-jan	30	m	PHYSICS AND MATERIALS SCIENCE
8649724	van dam, d	debby	100	f	BIOMEDICAL SCIENCES
9346282	kozyreff, g	gregory	50	m	PHYSICS AND MATERIALS SCIENCE
9354688	praet, jc	jean-claude	6	m	ECONOMICS AND BUSINESS
9357196	quinet, p	pascal	215	m	PHYSICS AND MATERIALS SCIENCE
9368260	freyne, e	eddy	27	m	CLINICAL MEDICINE
9855060	dierick, na	noel	42	m	AGRICULTURE AND FOOD SCIENCE
9876852	tlidi, m	mustapha	96	m	PHYSICS AND MATERIALS SCIENCE
10128183	van herck, e	erik	81	m	CLINICAL MEDICINE
10711415	van rompaey, k	katrijn	13	f	CLINICAL MEDICINE
12300085	tran-ngoc, e	emmanuel	6	m	BIOMEDICAL SCIENCES
12302868	thorez, j	jacques	4	m	EARTH SCIENCES AND TECHNOLOGY
12583522	lust, k	kurt	15	m	MATHEMATICS
12796656	jaspart, jp	jean-pierre	30	m	CIVIL ENGINEERING AND CONSTRUCTION
13395185	mni, m	myriam	15	f	BASIC LIFE SCIENCES
14486788	baert, k	kris	63	m	CLINICAL MEDICINE
14708510	polet, h	hans	35	m	BIOLOGICAL SCIENCES
14731417	storme, v	veronique	40	f	BIOLOGICAL SCIENCES
15028604	jourquin, b	bart	16	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
15035549	cantrijn, f	frans	37	m	PHYSICS AND MATERIALS SCIENCE
16447428	amory, h	helene	120	f	CLINICAL MEDICINE
16697737	heinen, e	ernst	94	m	BIOMEDICAL SCIENCES
16705961	vasel, jl	jean-luc	41	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
16721337	carmeliet, e	edward	203	m	BIOMEDICAL SCIENCES
17251321	kint, ja	jos a.	15	m	BASIC LIFE SCIENCES
17531364	derua, r	rita	65	f	BASIC LIFE SCIENCES
18240708	goossens, e	elisabeth	5	f	BIOMEDICAL SCIENCES
18899555	van vaerenbergh, j	johan	23	m	BIOLOGICAL SCIENCES
20100011	janssen, f	francoise	53	f	CLINICAL MEDICINE
22647109	dion, r	robert a.	194	m	CLINICAL MEDICINE
22653875	he, wd	weidong	9	m	CHEMISTRY AND CHEMICAL ENGINEERING
24811287	weyens, g	guy	12	m	BASIC LIFE SCIENCES
25504187	clette, f	frederic	41	m	ASTRONOMY AND ASTROPHYSICS
26837375	dhooge, c	catharina	80	f	CLINICAL MEDICINE
27374047	de ridder, j	joris	102	m	ASTRONOMY AND ASTROPHYSICS
28120155	appelboom, t	thierry	110	m	CLINICAL MEDICINE
28498870	verelst, h	harry	20	m	CHEMISTRY AND CHEMICAL ENGINEERING
29080630	hiele, m	martin	166	m	CLINICAL MEDICINE
29492833	amy, jj	jean-jacques	62	m	CLINICAL MEDICINE
29494991	pennings, g	guido	202	m	CLINICAL MEDICINE
41541606	delzenne, nm	nathalie m.	241	f	AGRICULTURE AND FOOD SCIENCE
42082245	van langendonckt, a	anne	131	f	BASIC LIFE SCIENCES
42101504	van liefde, i	isabelle	24	f	BIOMEDICAL SCIENCES
43036800	bakker, j	julie	81	f	BIOMEDICAL SCIENCES
44014475	bertrand, p	patrick	244	m	PHYSICS AND MATERIALS SCIENCE
44022761	van hul, e	els	28	f	BASIC LIFE SCIENCES
44022906	froment, gf	gilbert f.	223	m	CHEMISTRY AND CHEMICAL ENGINEERING
44038950	verhelst, r	rita	59	f	CLINICAL MEDICINE
44387695	preat, a	alain	50	m	EARTH SCIENCES AND TECHNOLOGY
45175230	arstila, k	kai	83	m	PHYSICS AND MATERIALS SCIENCE
45904326	lorant, v	vincent	75	m	CLINICAL MEDICINE
46385246	de cuypere, g	griet	67	f	CLINICAL MEDICINE
47563499	hennessy, c	carmel	7	f	CHEMISTRY AND CHEMICAL ENGINEERING
49392513	crawley, fp	francis p.	9	m	CLINICAL MEDICINE
49742237	vanhoenacker-janvier, d	danielle	36	f	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
50275163	coche, e	emmanuel	139	m	CLINICAL MEDICINE
50280979	lobelle, jp	jean-pierre	59	m	CLINICAL MEDICINE
50281558	servais, g	genevieve	19	f	CLINICAL MEDICINE
51020316	defrise, m	michel	127	m	BIOMEDICAL SCIENCES
51031712	pirotte, p	pascal	7	m	CHEMISTRY AND CHEMICAL ENGINEERING
51069709	de vos, a	anick	83	f	BASIC LIFE SCIENCES
51069750	devos, a	alain	3	m	CHEMISTRY AND CHEMICAL ENGINEERING
51508779	sindic, cjm	christian	206	m	CLINICAL MEDICINE
51510517	embrechts, jj	jean-jacques	16	m	MECHANICAL ENGINEERING AND AEROSPACE
51514634	gordts, b	bart	7	m	CLINICAL MEDICINE
51535619	devreese, jt	jozef t.	442	m	PHYSICS AND MATERIALS SCIENCE
5633	de grauwe, p	paul	66	m	ECONOMICS AND BUSINESS
366398	baeken, c	chris	131	m	CLINICAL MEDICINE
587063	tombal, b	bertrand	370	m	CLINICAL MEDICINE
1390806	de witte, h	hans	230	m	PSYCHOLOGY
2403382	heene, a	aime	11	f	BIOLOGICAL SCIENCES
2616030	libeer, jc	jean-claude	73	m	BIOMEDICAL SCIENCES
2616691	thomeer, m	michiel	52	m	CLINICAL MEDICINE
3779945	roviello, am	anne-marie	16	f	LITERATURE
3990498	laekeman, g	gert	118	m	BIOMEDICAL SCIENCES
4000490	lambrecht, b	benedicte	62	f	CLINICAL MEDICINE
4006138	hubin-franskin, mj	marie-jeanne	106	f	PHYSICS AND MATERIALS SCIENCE
4758232	bragard, c	claude	55	m	BIOLOGICAL SCIENCES
5023317	goffette, p	pierre	100	m	CLINICAL MEDICINE
5876932	philips, jc	jean-christophe	23	m	CLINICAL MEDICINE
6110404	huey, r	robert	4	m	CLINICAL MEDICINE
6588941	vanhoorelbeke, k	karen	155	f	CLINICAL MEDICINE
6813323	coppin, p	pol	97	m	EARTH SCIENCES AND TECHNOLOGY
7504685	van de walle, d	davy	34	m	AGRICULTURE AND FOOD SCIENCE
7788506	mertens, g	gerhard	22	m	CLINICAL MEDICINE
7995306	blondel, vd	vincent d.	90	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
8017925	maes, d	dirk	48	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
8486143	nenquin, m	myriam	89	f	CLINICAL MEDICINE
8498718	van beeck, j	jeroen	56	m	MECHANICAL ENGINEERING AND AEROSPACE
8784457	sabbe, m	marc	56	m	CLINICAL MEDICINE
8784536	demol, m	maria	41	f	CLINICAL MEDICINE
9244562	de cree, c	carl	31	m	HEALTH SCIENCES
10489674	van den bruel, a	annick	22	f	CLINICAL MEDICINE
11602492	neyens, g	gerda	182	f	PHYSICS AND MATERIALS SCIENCE
11850827	van driessche, g	gonzalez	41	m	BASIC LIFE SCIENCES
12640291	claessens, c	christophe	28	m	CLINICAL MEDICINE
12676734	waelkens, e	etienne	201	m	BASIC LIFE SCIENCES
13174357	rompen, e	eric	64	m	CLINICAL MEDICINE
14143145	kanaan, n	nada	66	f	CLINICAL MEDICINE
14375356	pasteels, jm	jacques m.	197	m	BIOLOGICAL SCIENCES
14383403	borgonie, g	gaetan	80	m	BIOLOGICAL SCIENCES
15182302	bastin, f	francoise	17	f	MATHEMATICS
15681729	verhaegen, j	jan	199	m	CLINICAL MEDICINE
16476171	vanrenterghem, y	yves	457	m	CLINICAL MEDICINE
16760719	salvia, p	patrick	48	m	CLINICAL MEDICINE
17231909	van vooren, p	pascale	39	f	BASIC LIFE SCIENCES
17375376	gros, d	daniel	12	m	POLITICAL SCIENCE AND PUBLIC ADMINISTRATION
17642869	vander borght, t	thierry	89	m	BIOMEDICAL SCIENCES
17826839	olesen, of	ole f.	37	m	BASIC LIFE SCIENCES
18133420	van gelder, p	patrick	40	m	BASIC LIFE SCIENCES
19135593	scalliet, p	pierre	144	m	CLINICAL MEDICINE
19709440	van borm, j	julien	5	m	INFORMATION AND COMMUNICATION SCIENCES
20215830	bontemps, f	francoise	70	f	BASIC LIFE SCIENCES
21983463	delloye, c	christian	67	m	CLINICAL MEDICINE
22980229	libert, c	claude	233	m	BASIC LIFE SCIENCES
23617452	vermant, j	jan	158	m	CHEMISTRY AND CHEMICAL ENGINEERING
23630511	bouche, p	philippe	18	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
23942272	geuzaine, c	christophe	126	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
23962921	uyttenhove, c	catherine	105	f	BIOMEDICAL SCIENCES
23965129	winderickx, j	joris	127	m	BASIC LIFE SCIENCES
24198040	burny, f	franz	37	m	CLINICAL MEDICINE
25332373	antoniou, i	ioannis	136	m	PHYSICS AND MATERIALS SCIENCE
25351068	van dyck, m	michel	26	m	CLINICAL MEDICINE
25578758	daenen, w	willem	140	m	CLINICAL MEDICINE
26189664	breeur, r	roland	8	m	HISTORY, PHILOSOPHY AND RELIGION
28486487	van geyt, b	bernard	6	m	HEALTH SCIENCES
29235439	libouton, jm	jeanne-marie	31	f	CLINICAL MEDICINE
31086077	verbruggen, n	nathalie	77	f	BIOLOGICAL SCIENCES
31347234	dorbolo, s	stephane	95	m	PHYSICS AND MATERIALS SCIENCE
32094705	geerkens, e	eric	5	m	HISTORY, PHILOSOPHY AND RELIGION
32094943	houbion, a	andree	36	f	BASIC LIFE SCIENCES
32116231	otte, jb	jean-bernard	346	m	CLINICAL MEDICINE
32931540	degreef, j	jerome	20	m	BIOLOGICAL SCIENCES
32932971	mansbach, al	anne-laure	19	f	CLINICAL MEDICINE
34467209	hermans, c	cedric	231	m	CLINICAL MEDICINE
34692829	verplancke, c	christa	7	f	BASIC LIFE SCIENCES
35221909	bram, s	svend	31	m	ENERGY SCIENCE AND TECHNOLOGY
35442383	tallier, pa	pierre-alain	3	m	HISTORY, PHILOSOPHY AND RELIGION
35447134	sotiaux, a	andre	33	m	BIOLOGICAL SCIENCES
35463582	mets, t	tony	110	m	HEALTH SCIENCES
35942251	boeve, h	hans	39	m	PHYSICS AND MATERIALS SCIENCE
35958704	de temmerman, l	ludwig	67	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
36211098	de greef, k	kathleen	34	f	CLINICAL MEDICINE
36698323	delecluse, c	christophe	70	m	HEALTH SCIENCES
37318859	put, c	claudia	11	f	CLINICAL MEDICINE
37569311	de bosscher, k	karolien	112	f	BIOMEDICAL SCIENCES
38389491	nagy, ob	otto b.	32	m	CHEMISTRY AND CHEMICAL ENGINEERING
39185514	meulders, m	michel	14	m	STATISTICAL SCIENCES
40451816	dereymaeker, g	greta	19	f	CLINICAL MEDICINE
40467830	beuken, jm	jean-michel	16	m	PHYSICS AND MATERIALS SCIENCE
40473344	vangeneugden, t	tony	18	m	STATISTICAL SCIENCES
40699255	sergeant, p	paul	101	m	CLINICAL MEDICINE
